id,network_brand_name,network_name,access_restriction,stations,onstreet_location,language_code,last_updated,contact_operator_phone,contact_operator_website,coordinates_latitude,coordinates_longitude,address_address_string,address_locality,address_admin_area,address_postal_code,address_country_code,address_language_code,host_name,host_address_address_string,host_address_locality,host_address_postal_code,host_address_country_code,host_address_language_code,host_contact_operator_phone,host_contact_operator_website,opening_hours_weekday_begin,opening_hours_weekday_end,opening_hours_hour_begin,opening_hours_hour_end
3713,Endolla Barcelona,Barcelona de Serveis Municipals S.A.,PUBLIC,"[{""id"": ""11258"", ""label"": ""CCL1_TIBIDABO1"", ""coordinates"": {""latitude"": 41.419664, ""longitude"": 2.118465}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""OUT_OF_ORDER""}], ""last_updated"": ""2025-09-24T17:28:32+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""2"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""OUT_OF_ORDER""}], ""last_updated"": ""2025-09-24T17:28:32+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""3"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""OUT_OF_ORDER""}], ""last_updated"": ""2025-09-24T17:28:32+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""4"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""OUT_OF_ORDER""}], ""last_updated"": ""2025-09-24T17:28:32+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. - Tibidabo""}]",False,CA,2025-01-24T13:21:18+01:00,937 064 866,www.endolla.barcelona,41.419664,2.118465,Camí de Vallvidrera al Tibidabo 32,Barcelona,BCN,08001,ES,CA,B:SM Barcelona de Serveis Municipals,"Carrer de Calàbria, 66",Barcelona,8015,ES,CA,937 064 866,www.endolla.barcelona,1,7,00:00,24:00
3715,Endolla Barcelona,Barcelona de Serveis Municipals S.A.,PUBLIC,"[{""id"": ""11316"", ""label"": ""MULT_RIUS1"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""2"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-28T21:00:48+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""3"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""4"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""5"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""6"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""7"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-23T12:16:54+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""8"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""9"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""10"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""11"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-27T22:36:22+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""12"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""13"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""14"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""15"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""16"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""17"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""18"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""19"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""20"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""21"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""22"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""23"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-08T22:57:51+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12976"", ""label"": ""RiusTaulet 84"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-30T08:36:18+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12977"", ""label"": ""RiusTaulet 86"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""IN_USE""}], ""last_updated"": ""2025-09-29T13:15:18+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12978"", ""label"": ""RiusTaulet 88"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-29T07:15:46+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12979"", ""label"": ""RiusTaulet 90"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-26T10:19:38+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12980"", ""label"": ""RiusTaulet 92"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-26T10:19:39+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12981"", ""label"": ""RiusTaulet 094 - SomMob"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""IN_USE""}], ""last_updated"": ""2025-09-29T23:59:08+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12982"", ""label"": ""RiusTaulet 096 - SomMob"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""IN_USE""}], ""last_updated"": ""2025-09-30T12:28:59+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12983"", ""label"": ""RiusTaulet 098 - SomMob"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""IN_USE""}], ""last_updated"": ""2025-09-30T18:55:16+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12984"", ""label"": ""RiusTaulet 100 - SomMob"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-28T00:17:05+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12985"", ""label"": ""RiusTaulet 102"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-28T15:30:35+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12986"", ""label"": ""RiusTaulet 104"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-30T19:39:22+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12987"", ""label"": ""RiusTaulet 106"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-28T21:01:10+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12988"", ""label"": ""RiusTaulet 108"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-30T08:48:58+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12989"", ""label"": ""RiusTaulet 110"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-30T17:47:42+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12990"", ""label"": ""RiusTaulet 112"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-30T15:10:26+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12991"", ""label"": ""RiusTaulet 114"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-25T21:11:06+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12992"", ""label"": ""RiusTaulet 116"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-30T14:08:56+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12993"", ""label"": ""RiusTaulet 118"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-29T08:24:58+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12994"", ""label"": ""RiusTaulet 120"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-29T12:12:23+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12995"", ""label"": ""RiusTaulet 122"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-17T11:03:13+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12996"", ""label"": ""RiusTaulet 124"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-09-29T23:28:33+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}]",False,CA,2025-02-19T15:03:54+01:00,937 064 866,www.endolla.barcelona,41.372802,2.154058,"Av. Reina Maria Cristina, 16",Barcelona,BCN,08004,ES,CA,B:SM Barcelona de Serveis Municipals,"Carrer de Calàbria, 66",Barcelona,8015,ES,CA,937 064 866,www.endolla.barcelona,1,7,00:00,24:00
