id,network_brand_name,network_name,opening_hours,access_restriction,stations,onstreet_location,language_code,last_updated,contact_operator_phone,contact_operator_website,coordinates_latitude,coordinates_longitude,address_address_string,address_locality,address_admin_area,address_postal_code,address_country_code,address_language_code,host_name,host_address_address_string,host_address_locality,host_address_postal_code,host_address_country_code,host_address_language_code,host_contact_operator_phone,host_contact_operator_website
3713,Endolla Barcelona,Barcelona de Serveis Municipals S.A.,"[{""weekday_begin"": 1, ""weekday_end"": 7, ""hour_begin"": ""00:00"", ""hour_end"": ""24:00""}]",PUBLIC,"[{""id"": ""11258"", ""label"": ""CCL1_TIBIDABO1"", ""coordinates"": {""latitude"": 41.419664, ""longitude"": 2.118465}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-29T14:09:08+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""2"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-29T14:09:08+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""3"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-29T14:07:49+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""4"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-29T14:07:49+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. - Tibidabo""}]",False,CA,2025-01-24T13:21:18+01:00,937 064 866,www.endolla.barcelona,41.419664,2.118465,Camí de Vallvidrera al Tibidabo 32,Barcelona,BCN,08001,ES,CA,B:SM Barcelona de Serveis Municipals,"Carrer de Calàbria, 66",Barcelona,08015,ES,CA,937 064 866,www.endolla.barcelona
3715,Endolla Barcelona,Barcelona de Serveis Municipals S.A.,"[{""weekday_begin"": 1, ""weekday_end"": 7, ""hour_begin"": ""00:00"", ""hour_end"": ""24:00""}]",PUBLIC,"[{""id"": ""11316"", ""label"": ""MULT_RIUS1"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""2"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""3"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""4"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""5"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2026-01-01T03:11:17+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""6"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-31T22:35:58+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""7"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:34:54+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""8"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-24T06:55:26+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""9"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""10"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""11"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""12"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""13"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""14"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""15"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""16"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""17"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""18"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""19"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""20"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""21"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""22"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""23"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T12:33:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12976"", ""label"": ""RiusTaulet 84"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-29T09:58:54+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12977"", ""label"": ""RiusTaulet 86"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""IN_USE""}], ""last_updated"": ""2025-12-30T21:55:20+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12978"", ""label"": ""RiusTaulet 88"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-31T17:58:23+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12979"", ""label"": ""RiusTaulet 90"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-29T18:08:34+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12980"", ""label"": ""RiusTaulet 92"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-31T11:57:24+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12981"", ""label"": ""RiusTaulet 094 - SomMob"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""IN_USE""}], ""last_updated"": ""2025-12-31T22:09:18+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12982"", ""label"": ""RiusTaulet 096 - SomMob"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-31T13:17:58+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12983"", ""label"": ""RiusTaulet 098 - SomMob"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""IN_USE""}], ""last_updated"": ""2025-12-30T11:27:15+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12984"", ""label"": ""RiusTaulet 100 - SomMob"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-23T16:58:24+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12985"", ""label"": ""RiusTaulet 102"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-31T11:18:16+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12986"", ""label"": ""RiusTaulet 104"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-31T21:52:12+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12987"", ""label"": ""RiusTaulet 106"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-18T13:21:29+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12988"", ""label"": ""RiusTaulet 108"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-29T19:23:22+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12989"", ""label"": ""RiusTaulet 110"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-29T15:05:58+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12990"", ""label"": ""RiusTaulet 112"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-30T15:08:11+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12991"", ""label"": ""RiusTaulet 114"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-27T12:09:38+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12992"", ""label"": ""RiusTaulet 116"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-25T11:22:26+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12993"", ""label"": ""RiusTaulet 118"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-28T21:03:34+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12994"", ""label"": ""RiusTaulet 120"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-31T10:52:26+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12995"", ""label"": ""RiusTaulet 122"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-27T13:16:04+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}, {""id"": ""12996"", ""label"": ""RiusTaulet 124"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 7.2, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2025-12-18T15:17:13+01:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Ap. BSM - Rius i Taulet""}]",False,CA,2025-02-19T15:03:54+01:00,937 064 866,www.endolla.barcelona,41.372802,2.154058,"Av. Reina Maria Cristina, 16",Barcelona,BCN,08004,ES,CA,B:SM Barcelona de Serveis Municipals,"Carrer de Calàbria, 66",Barcelona,08015,ES,CA,937 064 866,www.endolla.barcelona
