id,network_brand_name,network_name,access_restriction,stations,onstreet_location,language_code,last_updated,contact_operator_phone,contact_operator_website,coordinates_latitude,coordinates_longitude,address_address_string,address_locality,address_admin_area,address_postal_code,address_country_code,address_language_code,opening_hours_weekday_begin,opening_hours_weekday_end,opening_hours_hour_begin,opening_hours_hour_end,host_name,host_address_address_string,host_address_locality,host_address_postal_code,host_address_country_code,host_address_language_code,host_contact_operator_phone,host_contact_operator_website
3715,Endolla Barcelona,Barcelona de Serveis Municipals S.A.,PUBLIC,"[{""id"": ""11316"", ""label"": ""MULT_RIUS1"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-05T11:24:40+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-05T11:24:40+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""2"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-05T00:11:06+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""2"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-05T00:11:06+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""3"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-16T23:17:11+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""3"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-16T23:17:11+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""4"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-08-25T21:04:49+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""4"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-08-25T21:04:49+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""5"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-08-29T11:32:05+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""5"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-08-29T11:32:05+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""6"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-13T14:43:23+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""6"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-13T14:43:23+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""7"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-08-21T00:07:17+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""7"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-08-21T00:07:17+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""8"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-05T06:38:31+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""8"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-05T06:38:31+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""9"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-08-21T00:07:19+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""9"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-08-21T00:07:19+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""10"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-03T12:38:42+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""10"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-03T12:38:42+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""11"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-27T13:48:53+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""11"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-27T13:48:53+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""12"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""IN_USE""}], ""last_updated"": ""2023-10-04T19:25:54+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""12"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""IN_USE""}], ""last_updated"": ""2023-10-04T19:25:54+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""13"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-08-21T00:38:19+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""13"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-08-21T00:38:19+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""14"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-08-21T00:38:59+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""14"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-08-21T00:38:59+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""15"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-05T12:00:46+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""15"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-05T12:00:46+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""16"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-04T15:25:06+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""16"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-04T15:25:06+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""17"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-17T22:08:13+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""17"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-17T22:08:13+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""18"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-04T22:51:36+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""18"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-04T22:51:36+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""19"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-29T13:32:03+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""19"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-29T13:32:03+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""20"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-29T13:50:03+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""20"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-29T13:50:03+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""21"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-27T13:48:45+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""21"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-27T13:48:45+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""22"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-27T13:48:46+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""22"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-27T13:48:46+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""23"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-27T13:49:17+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}, {""id"": ""23"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-27T13:49:17+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": ""MOTORCYCLE_ONLY"", ""reservable"": false}], ""notes"": ""Aparcament Rius i Taulet""}, {""id"": ""11317"", ""label"": ""MULT_RIUS2"", ""coordinates"": {""latitude"": 41.372802, ""longitude"": 2.154058}, ""ports"": [{""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""IN_USE""}], ""last_updated"": ""2023-10-05T10:09:20+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""1"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""IN_USE""}], ""last_updated"": ""2023-10-05T10:09:20+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""2"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""IN_USE""}], ""last_updated"": ""2023-10-04T08:35:39+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""2"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""IN_USE""}], ""last_updated"": ""2023-10-04T08:35:39+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""3"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-20T12:25:21+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""3"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-20T12:25:21+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""4"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-29T23:14:05+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""4"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-29T23:14:05+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""5"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-29T20:07:28+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""5"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-29T20:07:28+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""6"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-21T00:41:31+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""6"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-21T00:41:31+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""7"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-02T21:52:42+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""7"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-10-02T21:52:42+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""8"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-20T18:12:48+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""8"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-20T18:12:48+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""9"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-23T20:44:47+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}, {""id"": ""9"", ""connector_type"": ""WALL_OUTLET"", ""power_kw"": 3.6, ""charging_mechanism"": ""SOCKET"", ""port_status"": [{""status"": ""AVAILABLE""}], ""last_updated"": ""2023-09-23T20:44:47+02:00"", ""authentications"": [{""authentication_id"": ""A1"", ""payment_required"": true}], ""notes"": """", ""reservable"": false}], ""notes"": ""Aparcament Rius i Taulet""}]",False,CA,2023-07-11T09:15:08+02:00,937 064 866,www.endolla.barcelona,41.372802,2.154058,"Av. Reina Maria Cristina, 16",Barcelona,BCN,08004,ES,CA,1,7,00:00,24:00,B:SM Barcelona de Serveis Municipals,"Carrer de Calàbria, 66",Barcelona,08015,ES,CA,937 064 866,www.endolla.barcelona
